ID,Code,BName,Address,City,State,PostalCode,Phone,sapStoreCode,sapStoreTypeCode,storeZone,storeLocation,storeCarpetArea,areaGrading,rsmName,rsmEmail,rsmEmployeeCode,asmName,asmEmail,asmEmployeeCode,serverID,GSTIN,businessPhone,landline,removedDetail,merchandiser,merchandiser1,customRegion,StoreCode,storeManager,lic,emailID
61,ST0061,Patil Group - Chennai,"H.No. 081
Garg Road
Berhampur 418296",Chennai,Tamil Nadu,688648,01029384871,SAP0061,OUTLET,West,Shopping Complex,1544,B+,Max Dube,sridharbhavya@example.org,RSM3500,Bakhshi Golla,ekavir77@example.com,ASM8770,SRV168,12CCNDX7105Z3Z9,+917780233135,02644439086,2017-10-10,Alka Dua,Bina Muni,REG9,ST0061,Qadim Majumdar,LIC53207,regelogan@example.net
62,ST0062,Balay-Anand - Chennai,"H.No. 743
Karan Ganj
Jabalpur-633310",Chennai,Tamil Nadu,020683,05226774054,SAP0062,FRANCHISE,East,Standalone,710,B+,Jyoti Bir,darpanpatil@example.net,RSM6119,Rushil Ganguly,rvarty@example.org,ASM6761,SRV206,28QGEVP4674D6Z9,08920183216,05265095011,,Ishanvi More,Tripti Buch,REG10,ST0062,Devika Varghese,LIC39643,daniel96@example.com
63,ST0063,Deo-Trivedi - Thane,"09, Anand Road, Sambalpur-760446",Thane,Maharashtra,111637,1068805141,SAP0063,RETAIL,Central,Shopping Complex,618,A,Thomas Bhagat,narainayushman@example.com,RSM5477,Chasmum Divan,yatansani@example.org,ASM6062,SRV447,21AFESV7566C3Z1,+916969135671,+919704360385,2020-05-31,Zarna Tara,Tanay Taneja,REG7,ST0063,Harini Kapadia,LIC65028,tarakedwin@example.org
64,ST0064,Nair-Agarwal - Bhopal,"183
Desai
Ulhasnagar 478857",Bhopal,Madhya Pradesh,399965,03131669044,SAP0064,OUTLET,South,Shopping Complex,1776,B+,Tanish Nadig,lallasathvik@example.org,RSM2391,Nitara Munshi,anmol23@example.net,ASM1861,SRV259,15YTBVC5458O7Z8,03371062113,06741878862,,Kashish Iyer,Rushil Sodhi,REG4,ST0064,Girish Chaudhuri,LIC77154,sramaswamy@example.org
65,ST0065,Bedi Inc - Chennai,"36, Chatterjee, Nadiad-004226",Chennai,Tamil Nadu,521541,0606627894,SAP0065,OUTLET,West,Mall,1660,C,Balvan Atwal,falguni35@example.org,RSM8972,Eiravati Gola,ambleeesha@example.net,ASM9633,SRV783,19BHMTB1125G5Z4,04064514548,02166836057,,Abdul Krishna,Vrishti Kara,REG5,ST0065,Anusha Brahmbhatt,LIC53007,maharajekalinga@example.org
66,ST0066,Mutti Inc - Chennai,"18
Sane Road
Kolkata 042072",Chennai,Tamil Nadu,984618,5311554950,SAP0066,RETAIL,West,Standalone,1219,A,Warda Borde,ladlinagar@example.org,RSM7229,Qabil Kapur,dharadvik@example.net,ASM9725,SRV820,17QRVZL2180M1Z7,01509879498,04701983466,2003-07-12,Warinder Minhas,Falan Sawhney,REG6,ST0066,Amol Sridhar,LIC85465,yadavidora@example.net
67,ST0067,Bhandari Inc - Thane,"29, Krish Circle, Belgaum 880276",Thane,Maharashtra,190215,+915971376832,SAP0067,FRANCHISE,West,Shopping Complex,971,B,Harshil Deshmukh,avni55@example.net,RSM1341,Jai Sethi,harinakshi04@example.org,ASM6321,SRV275,35TOWLC8155D4Z7,9308445516,3989417617,,Neel Modi,Abdul Ratta,REG7,ST0067,Jackson Sheth,LIC50668,echeema@example.com
68,ST0068,Nazareth PLC - Kanpur,"957, Bala Chowk
Panchkula 311434",Kanpur,Uttar Pradesh,268861,09599835397,SAP0068,FLAGSHIP,East,Street,812,C,Edhitha Saha,chanchaldesai@example.com,RSM2868,Jairaj Khatri,rishiramesh@example.net,ASM9693,SRV622,16YLLXU3419H2Z3,+915982693211,+914483021737,,Ira Lanka,,REG3,ST0068,Rachana Bajwa,LIC95918,fmunshi@example.com
69,ST0069,"Aurora, Sood and Manne - Bangalore","159
Keer, Agra 035049",Bangalore,Karnataka,216488,07997833397,SAP0069,FLAGSHIP,West,Standalone,2809,C,Lipika Prashad,kadeharish@example.net,RSM8354,Sanaya Pradhan,madanmitesh@example.com,ASM6295,SRV984,30KEOCP8245U5Z5,+914441016424,00654900528,,Tara Badal,Siya Raja,REG2,ST0069,Xalak Wason,LIC50685,nigamadvik@example.net
70,ST0070,"Dalal, Chaudhry and Varughese - Bhopal","H.No. 26
Warrior Ganj, Malegaon 789155",Bhopal,Madhya Pradesh,451524,4717578147,SAP0070,FRANCHISE,North,Mall,2010,B+,Wahab Chandra,jyotidara@example.org,RSM2257,Ladli Kulkarni,etamann@example.net,ASM2479,SRV729,29QMOSR1672O4Z6,1927391088,7590224594,,Samar Rattan,Bimala Balasubramanian,REG1,ST0070,William Saha,LIC69050,avi64@example.com
71,ST0071,Desai-Reddy - Chennai,"95/15
Ratta Zila, Ranchi 410833",Chennai,Tamil Nadu,480510,01378505790,SAP0071,OUTLET,North,Street,660,A,Sneha Chaudry,ronithlall@example.org,RSM8172,Jagat Din,sathvikprasad@example.com,ASM8199,SRV636,26TFLLJ7347N6Z1,+915665190444,05541859168,,Tarak Oommen,Yasti Sheth,REG2,ST0071,Shravya Sandhu,LIC53213,ekbal16@example.net
72,ST0072,Keer-Sur - Chennai,"171
Gera Zila
Bharatpur 783797",Chennai,Tamil Nadu,661244,+915364469993,SAP0072,FRANCHISE,East,Shopping Complex,2968,A,Gagan Sagar,vrana@example.org,RSM6461,Vedika Purohit,unadig@example.org,ASM2335,SRV696,31ELJUW7421E2Z5,05541113369,08962093413,,Victor Arya,Amaira Thaman,REG6,ST0072,Mugdha Aggarwal,LIC26750,jaichadha@example.net
73,ST0073,Joshi Ltd - Patna,"18/404, Sood Zila
Hubli–Dharwad-431151",Patna,Bihar,167869,+911259736664,SAP0073,RETAIL,West,Shopping Complex,574,B+,Rehaan Gola,yashodapanchal@example.com,RSM6060,Upma Ghose,ganeshaarav@example.net,ASM3953,SRV319,20YPGHE3538C5Z2,+919302586706,3022400022,,Vincent Brar,Prisha Thaman,REG9,ST0073,Frederick Kade,LIC14947,chavvi56@example.org
74,ST0074,Banerjee-Tata - Kanpur,"61/746
Ahuja Ganj, Gangtok 420673",Kanpur,Uttar Pradesh,242396,2652260849,SAP0074,FLAGSHIP,Central,Standalone,1131,A,Maya Pall,jatin77@example.net,RSM3962,Hiral Suresh,odani@example.net,ASM3712,SRV838,24BNLVX4891O5Z8,+915725296822,+910308657969,,Eesha Batta,,REG8,ST0074,Aditya Vasa,LIC35430,urvisachar@example.org
75,ST0075,"Sood, Mahajan and Bail - Nagpur","239
Iyengar Road, Jalna-566698",Nagpur,Maharashtra,121326,3668482313,SAP0075,FRANCHISE,West,Shopping Complex,2064,C,Aarush Dasgupta,fmander@example.org,RSM9641,Gagan Bajaj,yashawini74@example.com,ASM7859,SRV265,36GZTEI1854U8Z6,0414950875,00327699382,,Yashvi Saxena,,REG9,ST0075,Aishani Viswanathan,LIC26341,thamannitesh@example.net
76,ST0076,Dani Group - Lucknow,"H.No. 79
Nagarajan Chowk
Bally-572817",Lucknow,Uttar Pradesh,838918,07878607427,SAP0076,RETAIL,South,Shopping Complex,2340,C,Abhiram Sani,ibhatia@example.net,RSM3414,Harita Shroff,nathjason@example.org,ASM8167,SRV193,17OLANB7495Q6Z4,05357217835,06330819042,,Advika Sagar,,REG4,ST0076,Falan Tiwari,LIC13694,divyatank@example.com
77,ST0077,Gala Inc - Kanpur,"H.No. 01, Chad Zila
Gulbarga 814792",Kanpur,Uttar Pradesh,215660,7530700597,SAP0077,RETAIL,East,Street,1063,A+,David Bhatnagar,ekapadparmer@example.com,RSM5700,Bachittar Gala,ikshitatank@example.net,ASM8740,SRV812,36EYWPO1086C1Z5,6831686563,+917259562648,,Hemang Saha,,REG10,ST0077,Vihaan Chandran,LIC79176,duanilima@example.net
78,ST0078,Kapur-Pall - Thane,"H.No. 104, Biswas Chowk
Shimoga-874221",Thane,Maharashtra,684652,+917157708383,SAP0078,RETAIL,East,Street,1733,A+,Tanveer Ravi,subramaniamshaurya@example.net,RSM1782,Bishakha Mall,sshah@example.net,ASM4906,SRV529,30ZTOCD9189T9Z1,07253880067,00334375139,,Radha Agate,Jasmit Sur,REG3,ST0078,Aahana Mangal,LIC48177,tanmayi58@example.net
79,ST0079,Oak-Dubey - Thane,"53/67
Sundaram Nagar, Avadi-804079",Thane,Maharashtra,162064,00927034224,SAP0079,RETAIL,Central,Shopping Complex,1485,C,Zayan Bose,desaiishaan@example.org,RSM7825,Ati Khalsa,janaki57@example.net,ASM4068,SRV780,31CQLCQ9914Q9Z9,06276483519,+917051834417,1975-10-18,Ansh Prabhakar,Tristan Bedi,REG1,ST0079,Daniel Vohra,LIC93318,jagdishkoshy@example.net
80,ST0080,"Rastogi, Kanda and Agate - Indore","01/62, Pingle Zila
Mango-033425",Indore,Madhya Pradesh,645028,01538163362,SAP0080,OUTLET,East,Mall,1962,A+,Varsha Pillay,tanay98@example.org,RSM6649,Bhavani Iyengar,rgole@example.com,ASM4950,SRV850,31UDYSX6447E1Z6,01961728687,07559118035,,Alexander Dada,Neel Sama,REG3,ST0080,Aadi Aurora,LIC99742,braraadhya@example.com
81,ST0081,"Raja, Wason and Varkey - Bhopal","H.No. 09, Ray Chowk
Nangloi Jat-061033",Bhopal,Madhya Pradesh,740459,06187435796,SAP0081,FRANCHISE,South,Street,758,B,Advik Singh,ygour@example.org,RSM1605,Barkha Lalla,ndave@example.net,ASM5807,SRV306,11ZGBKJ9444M9Z8,+913374572199,8853478253,,Tripti Dubey,Balendra Srivastava,REG4,ST0081,Vaishnavi Atwal,LIC47501,yauvanisinghal@example.org
82,ST0082,Bobal Group - Nagpur,"04, Ahuja Circle
Rajpur Sonarpur 805372",Nagpur,Maharashtra,972427,2797600994,SAP0082,RETAIL,East,Shopping Complex,1009,B+,Kamya Chana,ykuruvilla@example.com,RSM8159,Keya Bhardwaj,yashawini76@example.com,ASM7553,SRV861,24MKFPW9151L9Z5,2931328335,09347661600,,Arya Chandran,Owen Kalita,REG2,ST0082,Sachi Kala,LIC66440,balanreva@example.com
83,ST0083,Singh Ltd - Hyderabad,"H.No. 365
Salvi Nagar, Nanded 312155",Hyderabad,Telangana,021145,1879668510,SAP0083,OUTLET,East,Mall,827,B+,Kritika Konda,varugheseeesha@example.org,RSM5843,Qarin Gera,ladjeremiah@example.org,ASM6021,SRV556,29WNFWO6759O1Z6,05172843508,4886864542,,Ikbal Raja,Meera Mangat,REG1,ST0083,Nakul Dalal,LIC19835,sacharjatin@example.com
84,ST0084,Mutti-Singh - Indore,"50/368, Singh Chowk, Parbhani 852408",Indore,Madhya Pradesh,510397,4643869989,SAP0084,OUTLET,Central,Street,627,A,Krishna Raj,butalakrishna@example.com,RSM8179,Ekavir Parmer,igoda@example.com,ASM1570,SRV229,12HYULL7272S1Z3,+917040055277,04937372057,,Max Narula,Simon Munshi,REG6,ST0084,Aayush Vyas,LIC68188,rachit80@example.com
85,ST0085,Tata Ltd - Bangalore,"16, Seth Nagar, Bidhannagar-043444",Bangalore,Karnataka,701972,6851323245,SAP0085,FLAGSHIP,Central,Shopping Complex,2130,B+,Bimala Padmanabhan,christopher11@example.net,RSM5566,Radha Mishra,amrutasehgal@example.com,ASM5089,SRV216,10XFPQM2929I5Z8,5919667739,+910047999026,,Ranveer Rajagopal,Yagnesh Srinivasan,REG8,ST0085,Reva Dara,LIC36237,hmaster@example.org
86,ST0086,Karpe-Date - Chennai,"49/34
Issac Marg, Khammam 139694",Chennai,Tamil Nadu,906927,7119354647,SAP0086,FLAGSHIP,North,Standalone,1207,B,Naveen Walla,fitan68@example.net,RSM2438,Kabir Mukherjee,bahluwalia@example.net,ASM6236,SRV783,21WCRRJ5914F3Z6,4077451177,7219608431,,Dominic Manda,,REG4,ST0086,Rehaan Mannan,LIC28202,bnadkarni@example.com
87,ST0087,Solanki Group - Ahmedabad,"H.No. 435, Chhabra Circle, Bidhannagar-729102",Ahmedabad,Gujarat,085462,03697222693,SAP0087,FRANCHISE,North,Shopping Complex,2769,C,Naksh Kumer,warhi37@example.org,RSM7044,Harish Hora,bhatialakshmi@example.net,ASM8657,SRV922,27ETCCJ7523W8Z9,09281614112,+913050042049,,Indrajit Parikh,Aarna Balakrishnan,REG10,ST0087,Nihal Jha,LIC19666,kbawa@example.net
88,ST0088,"Krish, Sundaram and Patil - Kolkata","H.No. 365
Sridhar Chowk
Tadepalligudem-270040",Kolkata,West Bengal,023501,04831912554,SAP0088,OUTLET,North,Standalone,2408,C,Ranveer Tiwari,ayushnatt@example.net,RSM6644,Yochana Saini,labanrajagopalan@example.org,ASM3102,SRV999,36YRUSF3114N9Z1,09187010864,03576017215,,Yoshita Nayar,Harshil Bhandari,REG5,ST0088,Jagat Thakkar,LIC31581,ybarad@example.com
89,ST0089,Murthy-Bali - Hyderabad,"H.No. 999, Walla Marg
Orai-277436",Hyderabad,Telangana,237000,+919463061737,SAP0089,OUTLET,South,Shopping Complex,2625,B+,Xiti Sharma,orinderbaria@example.org,RSM2292,Nidhi Shetty,wriddhish63@example.com,ASM5105,SRV301,30RIEUJ9740C9Z3,+918666599247,04092007802,,Udyati Parikh,Ekanta Bhargava,REG3,ST0089,Bahadurjit Varkey,LIC96341,ranbirmenon@example.net
90,ST0090,"Sundaram, Shah and Om - Kanpur","H.No. 842, Natt Chowk
Vasai-Virar-003233",Kanpur,Uttar Pradesh,288872,04308682343,SAP0090,RETAIL,North,Mall,686,C,Advaith Murty,yoshitanazareth@example.net,RSM5336,Manbir Nigam,kapurtanish@example.org,ASM4453,SRV885,28NTUAP9938J5Z8,05583219815,+913268164572,,Zehaan Narain,Oviya Shere,REG7,ST0090,Aradhana Nadig,LIC48985,nachiketdar@example.org
91,ST0091,Mani-Bumb - Bhopal,"H.No. 38, Andra
Gwalior-781167",Bhopal,Madhya Pradesh,619813,+910376096558,SAP0091,RETAIL,North,Street,2300,B,Laksh Randhawa,oliverjoshi@example.org,RSM8933,Isaiah Dara,lohit72@example.com,ASM8609,SRV308,20TEKWK6658M3Z6,07610293387,9530572743,,Harini Karnik,,REG4,ST0091,Chaaya Dalal,LIC71141,chasmum48@example.org
92,ST0092,Sawhney-Randhawa - Chennai,"H.No. 719
Cheema Zila, Imphal 662714",Chennai,Tamil Nadu,813850,+911793373220,SAP0092,OUTLET,West,Street,1077,A+,Yutika Deep,eesha03@example.com,RSM1829,Faqid Gulati,halderwarhi@example.net,ASM5754,SRV493,37TNHFK6123G3Z8,03502081431,+912109272420,,Vyanjana Sahota,Ekalinga Sundaram,REG5,ST0092,Ekaja Varghese,LIC75191,mukhopadhyaybalendra@example.net
93,ST0093,"Choudhary, Bumb and Narasimhan - Mumbai","H.No. 84, Shah Chowk, Raipur 759580",Mumbai,Maharashtra,249337,1611821952,SAP0093,RETAIL,West,Standalone,1486,A,Ranveer Ravel,ayaanprabhakar@example.net,RSM6781,Jairaj Nagi,ekunda@example.com,ASM1797,SRV151,19PTUVP5681R1Z2,4465713767,01614688041,,Kamala Zacharia,Manya Prasad,REG6,ST0093,Jeevika Gupta,LIC62855,vdalia@example.net
94,ST0094,Pant Group - Nagpur,"66, Cherian Street
Khandwa-903383",Nagpur,Maharashtra,077489,06838743928,SAP0094,RETAIL,West,Mall,2835,C,Niharika Hayer,parmarazad@example.org,RSM4189,Yashvi Jha,sahotavritti@example.net,ASM6939,SRV666,19CMQOY5582T2Z3,3821714167,+915754733730,,Charita Nayar,Urmi Dada,REG6,ST0094,Qarin Sarkar,LIC83116,chhabrawishi@example.net
95,ST0095,Mohan-Kata - Nagpur,"60, Gaba
Avadi-678988",Nagpur,Maharashtra,383600,8802330614,SAP0095,FLAGSHIP,South,Standalone,2548,A+,Aradhana Bora,surnimrat@example.org,RSM1742,Pahal Johal,patiljoshua@example.org,ASM1637,SRV240,32KZPQO3440T9Z3,02388145750,09430364760,,Hamsini Bava,Bhavika Goel,REG3,ST0095,Rajeshri Bhatti,LIC61505,ekani40@example.net
96,ST0096,Sarin Ltd - Lucknow,"H.No. 49
Gupta Marg
Srinagar 719716",Lucknow,Uttar Pradesh,685180,9891605638,SAP0096,OUTLET,Central,Standalone,2805,B+,Anay Varty,dsingh@example.com,RSM8780,Veer Mahajan,reyanshtiwari@example.com,ASM1272,SRV477,20VDNSJ1436T8Z5,+910723800951,09888715126,,Charles Sathe,Rushil Rama,REG10,ST0096,Wyatt Butala,LIC85711,vamakshibalakrishnan@example.com
97,ST0097,Vyas PLC - Ahmedabad,"H.No. 62
Bali Chowk, Rampur-212493",Ahmedabad,Gujarat,012689,03751919806,SAP0097,RETAIL,Central,Standalone,1198,C,Nimrat Parikh,sidhuhardik@example.net,RSM7229,Ekaraj D’Alia,yochanamenon@example.net,ASM3421,SRV941,31HBSWD4125A8Z6,8190781450,+919084249024,,Omkaar Tara,Lucky Halder,REG4,ST0097,Vamakshi Prasad,LIC63788,hboase@example.net
98,ST0098,"Chatterjee, Krishnamurthy and Chhabra - Patna","53/553
Sule, Buxar 078205",Patna,Bihar,719279,+919892017298,SAP0098,FRANCHISE,North,Street,2624,A,Charita Narang,luckybahri@example.com,RSM6325,Mahika Swamy,surasanya@example.net,ASM8837,SRV638,22KFORK9950L5Z8,07391036810,+916900713607,,Idika Srinivas,,REG9,ST0098,Maanas Mani,LIC49124,qshankar@example.net
99,ST0099,Jayaraman PLC - Ahmedabad,"H.No. 537, Loke Path, Secunderabad-378964",Ahmedabad,Gujarat,002123,2369975536,SAP0099,OUTLET,East,Street,2502,B+,Isaac Kale,wadhwakavya@example.com,RSM8861,Vritti Balay,tsen@example.com,ASM6714,SRV673,35XIJDS9899M7Z6,+919652865093,09902606439,,Ubika Tripathi,Liam Ghosh,REG5,ST0099,Sanya Banik,LIC15513,qboase@example.net
100,ST0100,Deo and Sons - Lucknow,"H.No. 037
Menon Path, Morbi 659330",Lucknow,Uttar Pradesh,453995,7866789684,SAP0100,RETAIL,East,Standalone,1550,B,Arin Chowdhury,aroramason@example.net,RSM4505,Waida Sharaf,karansneha@example.net,ASM4310,SRV947,27IRWIE2789T4Z4,03928440073,+917004384068,2009-01-21,Shravya Mann,Pushti Shenoy,REG4,ST0100,Gagan Seth,LIC93616,alkasehgal@example.com
101,ST0101,"Misra, Bajaj and Sawhney - Ahmedabad","07
Behl Marg
Jamnagar 128440",Ahmedabad,Gujarat,635104,07393245097,SAP0101,RETAIL,North,Standalone,1852,B,Harita Dube,varghesejeremiah@example.net,RSM2647,Tejas Khanna,zehaan05@example.org,ASM3252,SRV105,27FNUPP4267Y5Z6,00492019636,7557121012,,Kamala Bhatti,,REG2,ST0101,Harrison Purohit,LIC95498,ojas61@example.net
102,ST0102,Kumer-Rajagopal - Ahmedabad,"90/144, Gulati Marg, Kolkata-027399",Ahmedabad,Gujarat,563141,05441840122,SAP0102,RETAIL,South,Standalone,1220,A+,Aditya Choudhry,dayalishaan@example.net,RSM7504,Max Singhal,faris51@example.com,ASM9116,SRV290,33JBAJS2758K5Z8,05275001974,09575999629,,Brinda Sankar,Amruta Yadav,REG8,ST0102,Sathvik Gara,LIC27589,hdeol@example.net
103,ST0103,"Kale, Sengupta and Narang - Patna","23, Gupta, Phagwara-244550",Patna,Bihar,478894,9256894703,SAP0103,FRANCHISE,East,Street,961,B+,Radha Deep,guptaadvaith@example.net,RSM3662,Hredhaan Walia,vtandon@example.net,ASM8518,SRV763,18WFAXK5833S4Z3,5197473367,+918902227020,,Balhaar Mander,Wriddhish Sha,REG7,ST0103,Jagrati Nadig,LIC66059,tatapranit@example.com
104,ST0104,"Palla, Varghese and Manne - Patna","508, Das Circle
Panchkula-336315",Patna,Bihar,335673,+918200060413,SAP0104,OUTLET,North,Standalone,890,A,Nimrat Chaudhuri,ijayaacharya@example.com,RSM3303,Ladli Kala,orinder07@example.org,ASM8822,SRV431,17AIMHO5374K5Z1,+913156817292,+911790370300,,Peter Sharaf,Yashica Babu,REG4,ST0104,Rachita Devi,LIC18142,aachalnayak@example.com
105,ST0105,"Bumb, Vyas and Doctor - Chennai","763
Varkey Zila, Shahjahanpur 227389",Chennai,Tamil Nadu,860843,+912321509938,SAP0105,FRANCHISE,East,Street,2160,C,Veer Rai,samuelbutala@example.com,RSM6095,Gunbir Behl,tarachakrabarti@example.org,ASM2923,SRV754,19LTHHE8834E8Z6,1449962804,09641498212,,Pratyush Mander,Hemani Palla,REG8,ST0105,Jeet Saran,LIC80453,samesh48@example.net
106,ST0106,Padmanabhan-Tailor - Pune,"72/50, Sura Circle
Purnia 743036",Pune,Maharashtra,221423,+917342702447,SAP0106,FLAGSHIP,Central,Mall,2652,B,Wazir Nigam,virajbadal@example.net,RSM9653,Mohammed Seth,vpalla@example.net,ASM6927,SRV179,28DBRQG9792E3Z6,+919292264787,+918820210883,,Hritik Halder,Hemani Sant,REG4,ST0106,Guneet Mishra,LIC86434,yochana93@example.com
107,ST0107,Gandhi Ltd - Visakhapatnam,"79/776
Saraf Road
Jehanabad 299308",Visakhapatnam,Andhra Pradesh,202371,+915679133723,SAP0107,RETAIL,Central,Standalone,727,B,Faris Bajaj,guneet72@example.org,RSM3161,Hiral Khurana,cbabu@example.net,ASM9409,SRV525,24SBROV6049X1Z7,+917723770702,08149178435,,Oni Dora,,REG4,ST0107,Anjali Brahmbhatt,LIC85800,kuruvillatripti@example.net
108,ST0108,Dhawan LLC - Bangalore,"391, Barman Zila, Durgapur 809276",Bangalore,Karnataka,240751,04389563903,SAP0108,RETAIL,West,Shopping Complex,761,C,Chameli Sabharwal,karya@example.com,RSM1987,Imaran Grewal,kabirsandal@example.com,ASM2130,SRV583,11JNFYE7887L7Z8,3467997181,+914931007123,,Reyansh Dalal,Januja Walia,REG7,ST0108,Ranbir Prashad,LIC20518,wvarty@example.net
109,ST0109,"Natt, Halder and Khalsa - Vadodara","72/91
Edwin Marg
Jaipur 719105",Vadodara,Gujarat,747488,+915871983419,SAP0109,FLAGSHIP,East,Mall,1231,C,Meera Pal,salvivinaya@example.org,RSM7439,Vanya Agrawal,vinayaminhas@example.org,ASM9664,SRV230,33HAYAJ8585V9Z7,7747778733,+916781567068,,Triveni Misra,Chatresh Sampath,REG4,ST0109,Tanvi Koshy,LIC70375,joshitristan@example.com
110,ST0110,"Tella, Issac and Chatterjee - Nagpur","776, Sahota Nagar, Siliguri 996121",Nagpur,Maharashtra,067715,8996345290,SAP0110,FLAGSHIP,East,Street,962,A+,Andrew Vaidya,sanenoah@example.net,RSM7868,Wriddhish Konda,tanmayi21@example.net,ASM1256,SRV346,16CDTBO1797H1Z7,06696050485,1599899945,,Sathvik Bhattacharyya,Suhani Chokshi,REG1,ST0110,Xavier Shroff,LIC28367,bahadurjit17@example.net
111,ST0111,"Murty, Mital and Ratta - Patna","H.No. 72
Sandhu Road
Ahmedabad 583559",Patna,Bihar,513409,07379584109,SAP0111,OUTLET,South,Shopping Complex,2865,C,Chasmum Kale,ishwar30@example.org,RSM6253,Tarak Madan,raaginiben@example.org,ASM4881,SRV409,14VQHNJ5508B9Z3,+917274757129,1637275518,,Varenya Basu,Edhitha Nazareth,REG8,ST0111,Pranav Behl,LIC16145,yatin41@example.org
112,ST0112,Palla PLC - Nagpur,"20/069
Soni Nagar, Bulandshahr 456333",Nagpur,Maharashtra,662580,08099681653,SAP0112,FRANCHISE,Central,Shopping Complex,2205,B,Yashica Bakshi,kiaansawhney@example.org,RSM3444,Naksh Shere,jackson31@example.org,ASM5913,SRV485,15YRPHH5927W3Z8,03049147329,+919266975983,,Chandani Tata,Megha Hans,REG7,ST0112,Zilmil Ganesan,LIC83044,dassavi@example.org
113,ST0113,Cherian and Sons - Patna,"18, Bora Road, Ahmednagar 129941",Patna,Bihar,642367,+912680648009,SAP0113,FLAGSHIP,West,Street,1544,A,Yagnesh Rao,fitandatta@example.net,RSM6411,Ekbal Chana,osheth@example.net,ASM2295,SRV560,37LCRXG1844I7Z1,0129098376,04916431373,,Rudra Nadkarni,,REG10,ST0113,Aadi Srivastava,LIC98008,theodoregupta@example.net
114,ST0114,Sidhu PLC - Vadodara,"09/975
Badal Marg, Vijayawada-700955",Vadodara,Gujarat,689155,0824684593,SAP0114,FLAGSHIP,West,Street,1863,B+,Suhani Suri,zbhakta@example.org,RSM1251,Ridhi Ravi,girishtiwari@example.org,ASM4470,SRV294,33DXYPH4350M4Z9,+919801573927,1245925603,,Ekbal Bera,,REG8,ST0114,Fitan Shere,LIC79946,faras69@example.com
115,ST0115,"Dora, Bumb and Chandra - Nagpur","79/320
Merchant Ganj, Chennai 189099",Nagpur,Maharashtra,046749,03415438737,SAP0115,OUTLET,East,Shopping Complex,2600,B,Yashica Kapur,wakeeta78@example.com,RSM8635,Osha Singh,masonbalan@example.net,ASM2615,SRV922,33PYKGL6126N1Z4,+913692570681,+914499322696,,Dayita Madan,,REG9,ST0115,Harsh Mahajan,LIC86550,suhani20@example.net
116,ST0116,Mukherjee Group - Thane,"879, Dani Ganj, Solapur-527500",Thane,Maharashtra,695659,4325919062,SAP0116,OUTLET,South,Street,1851,A,Devika Gupta,imaranaggarwal@example.org,RSM7223,Triya Doshi,laban27@example.org,ASM5026,SRV611,27UVKIY9005X8Z8,1946587868,03829025531,,Sanya Pandit,Maya Majumdar,REG3,ST0116,Neelima Lal,LIC28344,ayaantaneja@example.org
117,ST0117,Rastogi Group - Vadodara,"H.No. 19
Pandey Path, Kamarhati 781152",Vadodara,Gujarat,075974,08322710753,SAP0117,FRANCHISE,South,Mall,2646,A+,Siddharth Handa,chakradharkannan@example.net,RSM2217,Aashi Varghese,bhardwajekaraj@example.com,ASM1794,SRV882,10NEUHC3474A4Z9,08893914194,02530170495,,Gaurav Issac,,REG10,ST0117,Harini Grover,LIC73334,talwarfalguni@example.org
118,ST0118,Lalla PLC - Visakhapatnam,"30/900, Bhasin, Baranagar 621584",Visakhapatnam,Andhra Pradesh,199988,+912564539362,SAP0118,RETAIL,North,Standalone,548,A+,Kalpit Sidhu,bhatiachavvi@example.com,RSM9673,Janaki Ahuja,gchana@example.net,ASM5501,SRV648,19AQWVN3937D2Z9,4816785655,01465201398,,Ira Ahluwalia,,REG9,ST0118,Damini Vaidya,LIC43084,girindra34@example.net
119,ST0119,Gour-Bose - Nagpur,"32/86, Ghose Chowk
Yamunanagar 401412",Nagpur,Maharashtra,950456,1863849251,SAP0119,OUTLET,West,Mall,2028,B,Vrinda Subramaniam,datejagvi@example.com,RSM8520,Hemal Tank,yyohannan@example.org,ASM4984,SRV813,17JVCUU1519C7Z7,01807986538,2607998861,,Indira Kaur,Wishi Shan,REG1,ST0119,Anthony Chandran,LIC32463,vritti95@example.net
120,ST0120,Amble Inc - Bangalore,"17/90, Upadhyay Circle
Arrah 844694",Bangalore,Karnataka,520131,04969710118,SAP0120,FRANCHISE,West,Shopping Complex,2817,A+,Yagnesh Sachdev,uppaldarika@example.org,RSM9653,Teerth Bhardwaj,anikapanchal@example.com,ASM1697,SRV335,16WSPIB2218V5Z9,02801111532,7510560625,,Yash Yogi,,REG6,ST0120,Balhaar Bansal,LIC12052,chanchal32@example.com
121,ST0121,"Sharma, Khalsa and Loyal - Pune","H.No. 96
Venkataraman Path, Pune-430451",Pune,Maharashtra,698808,+912917154853,SAP0121,FLAGSHIP,West,Mall,1725,A,Rehaan Kapur,siddharth54@example.org,RSM4939,Qadim Krishna,vartyryan@example.net,ASM7375,SRV793,27KMYXE2284Q6Z1,01752640361,8912857403,2022-05-18,Champak Misra,,REG2,ST0121,Hemal Borde,LIC54642,pkohli@example.com
